company_id,first_purchase,last_purchase,frequency,monetary,recency,customer_age_days,n_products,Возврат,Новая,Продление,Расширение
comp_923ee8e6c04d,2016-05-29,2016-05-29,1,11000,2693,2693,1,,,,
comp_924136190c9a,2021-05-24,2023-06-06,3,90000,129,872,2,0,3,4,0
comp_9245e61f08d1,2017-11-22,2017-11-22,1,11000,2151,2151,1,0,1,0,0
comp_926cba91efb8,2020-05-20,2020-05-20,1,11000,1241,1241,1,0,1,0,0
comp_9275809794dd,2014-09-01,2014-09-01,1,10000,3329,3329,1,,,,
comp_927756d1694c,2020-04-01,2023-04-28,11,195000,168,1290,3,0,1,8,7
comp_9278411c9064,2020-09-30,2023-09-30,10,104000,13,1108,1,0,1,4,5
comp_927a952536ac,2015-02-15,2016-10-23,3,33000,2546,3162,1,,,,
comp_9291b9d26f77,2014-11-17,2014-11-17,1,11000,3252,3252,1,,,,
comp_92edfb6c00a3,2021-08-10,2022-10-11,9,138000,367,794,2,1,2,8,0
comp_9306188bfd01,2015-05-16,2021-04-13,3,41000,913,3072,3,1,3,0,0
comp_93143a646de8,2016-10-23,2017-10-20,6,63000,2184,2546,2,0,1,0,0
comp_931f1500daa7,2023-05-19,2023-05-19,1,12000,147,147,1,0,1,0,0
comp_93210f5bde98,2014-09-15,2020-03-09,2,30000,1313,3315,2,2,0,0,0
comp_9344ee3f228a,2018-11-12,2022-12-22,8,94000,295,1796,3,0,1,6,1
comp_936fa1a4e9fb,2021-03-01,2022-02-27,2,31000,593,956,1,0,2,0,0
comp_938f59948ff7,2022-07-31,2023-07-31,2,42000,74,439,1,0,1,1,0
comp_93941c3c8b6b,2014-10-04,2018-02-25,21,228000,2056,3296,2,0,1,1,0
comp_93a6948c9d23,2021-07-21,2021-10-21,2,21000,722,814,1,0,1,1,0
comp_93c61dbd3272,2018-03-26,2023-08-25,50,515000,49,2027,2,4,3,36,8
comp_94b1ac024b56,2021-03-23,2023-04-04,3,33000,192,934,1,0,1,2,0
comp_94b3dbfa3cdb,2021-02-09,2023-03-17,5,105000,210,976,2,0,2,8,0
comp_94b9f558cd37,2021-08-25,2021-08-25,1,33000,779,779,1,0,3,0,0
comp_94cc5b3e6b82,2022-08-19,2022-09-19,2,21000,389,420,1,0,1,1,0
comp_94ef081fc953,2018-04-30,2020-07-30,5,81000,1170,1992,2,1,1,3,0
comp_94f04b68f320,2015-04-14,2015-04-14,1,14000,3104,3104,1,0,1,0,0
comp_951432fcd2fd,2016-03-06,2016-11-23,2,54000,2515,2777,2,,,,
comp_95494a6fbc59,2021-03-15,2021-03-15,1,10000,942,942,1,0,1,0,0
comp_9566213f3ca9,2020-08-22,2020-08-22,1,15000,1147,1147,1,0,1,0,0
comp_957a20952094,2022-03-13,2023-03-13,2,53000,214,579,2,0,2,2,0
comp_958695bf0d38,2019-02-16,2022-02-23,4,58000,597,1700,2,1,2,1,1
comp_959628257835,2020-05-12,2020-09-08,2,20000,1130,1249,1,0,1,1,0
comp_959d3077f221,2020-07-27,2020-07-27,1,10000,1173,1173,1,0,1,0,0
comp_95b5558b81c6,2020-05-18,2021-07-24,3,121000,811,1243,3,0,4,4,0
comp_95e8a759d006,2020-04-15,2022-12-30,4,93000,287,1276,2,2,1,4,0
comp_95ea920870a4,2020-09-19,2023-04-26,4,66000,170,1119,1,0,1,2,1
comp_95f18793145e,2021-06-13,2021-06-13,1,11000,852,852,1,0,1,0,0
comp_95ff4dc01877,2021-04-14,2023-06-12,6,161000,123,912,3,0,2,10,0
comp_961540a2353d,2022-09-16,2023-02-28,2,42000,227,392,2,0,4,0,0
comp_961fba0264a1,2015-02-01,2023-03-31,11,296000,196,3176,2,0,1,10,1
comp_9687446ac1f9,2017-01-17,2017-01-17,1,10000,2460,2460,1,,,,
comp_96f0e2c5d680,2020-08-16,2020-10-12,2,20000,1096,1153,1,1,1,0,0
comp_97042824058d,2018-08-26,2023-08-26,9,290000,48,1874,2,0,3,19,0
comp_976bf7014435,2019-12-01,2022-09-17,5,114000,391,1412,4,0,2,6,0
comp_977a66ce61ca,2020-07-26,2022-12-26,2,60000,291,1174,1,0,2,0,0
comp_97bb7c328f91,2015-10-09,2015-12-01,2,25000,2873,2926,1,,,,
comp_97bd573cc270,2022-07-23,2022-08-21,2,53000,418,447,2,0,3,0,0
comp_97e817664c13,2019-10-13,2021-10-13,12,217000,730,1461,4,0,3,14,0
comp_9834b870714b,2023-03-10,2023-03-10,1,34000,217,217,2,0,2,0,0
comp_983ce73035ab,2015-02-13,2015-02-13,1,10000,3164,3164,1,,,,
comp_984292aa6270,2020-06-02,2021-11-30,3,30000,682,1228,1,1,0,2,0
comp_98461dc3dcb1,2022-09-18,2022-09-18,1,30000,390,390,3,0,3,0,0
comp_986fb797f147,2016-06-21,2022-12-29,9,147000,288,2670,5,1,2,5,0
comp_98b208ddd5d0,2015-01-09,2022-03-24,29,530000,568,3199,2,0,0,28,2
comp_98d24ba90969,2018-09-21,2023-09-01,12,417000,42,1848,4,0,4,13,3
comp_991352cee9ab,2020-01-26,2020-02-26,2,20000,1325,1356,1,0,1,1,0
comp_9942fa1d28a1,2020-07-14,2021-07-14,2,22000,821,1186,1,0,1,1,0
comp_99446f4d9f97,2020-09-16,2020-09-16,1,10000,1122,1122,1,0,1,0,0
comp_995a541a342f,2015-02-01,2023-09-20,15,282000,23,3176,4,0,2,18,0
comp_9967d661ee0e,2014-10-14,2023-05-20,23,298000,146,3286,2,1,0,9,4
comp_99777183bc19,2015-08-18,2017-12-09,6,70000,2134,2978,1,0,1,0,0
comp_99dac03b842c,2021-09-28,2023-03-28,5,106000,199,745,2,0,1,6,1
comp_99efb02d9d52,2021-07-31,2021-07-31,1,10000,804,804,1,0,1,0,0
comp_99f378d5aedb,2020-01-10,2020-01-10,2,33000,1372,1372,2,0,3,0,0
comp_9a1315eabcc8,2018-03-27,2022-09-17,28,470000,391,2026,2,6,3,35,1
comp_9a1ad8320937,2022-09-10,2022-09-10,1,47000,398,398,2,0,3,0,0
comp_9a394d29245a,2014-11-22,2014-11-22,1,30000,3247,3247,2,,,,
comp_9a3c7891b8c7,2017-06-25,2023-09-10,63,1080000,33,2301,2,7,1,80,9
comp_9a4d974aa5d2,2020-10-31,2022-12-01,5,102000,316,1077,2,0,1,4,4
comp_9a5b6691db3c,2022-08-01,2023-02-01,2,102000,254,438,3,0,4,4,0
comp_9a7268cb324d,2022-08-26,2022-08-26,1,21000,413,413,1,0,1,0,0
comp_9abcaf99e7fe,2015-08-15,2015-08-15,1,13000,2981,2981,1,0,1,0,0
comp_9acf1a135e63,2016-01-02,2022-05-01,7,154000,530,2841,3,0,1,6,2
comp_9ad6fdf4f8f4,2020-05-05,2023-09-01,12,128000,42,1256,1,2,1,9,0
comp_9aecb94b79b8,2018-07-21,2023-08-12,5,120000,62,1910,3,0,1,6,0
comp_9af9f3a960f9,2020-01-17,2022-01-17,3,45000,634,1365,2,0,1,2,0
comp_9b1672521a9e,2017-06-19,2020-08-24,2,22000,1145,2307,1,0,1,1,0
comp_9b43b03949ef,2022-08-19,2023-08-15,2,20000,59,420,1,0,1,0,1
comp_9b6c73f3a217,2018-03-02,2023-05-15,6,186000,151,2051,2,0,3,8,0
comp_9bd06005962d,2018-03-30,2021-03-24,6,147000,933,2023,2,0,9,4,0
comp_9bd91175bba5,2020-06-29,2022-06-29,3,33000,471,1201,1,0,1,2,0
comp_9c005d29bfa3,2020-05-18,2020-05-18,1,13000,1243,1243,1,0,1,0,0
comp_9c0730b63fd8,2020-02-25,2023-02-28,4,75000,227,1326,2,0,3,2,0
comp_9c5c28bd0e4b,2014-12-01,2014-12-01,1,12000,3238,3238,1,0,1,0,0
comp_9c99ddce81bc,2022-08-07,2022-08-07,1,32000,432,432,2,0,2,0,0
comp_9cb3efd21b37,2018-10-12,2022-10-31,5,219000,347,1827,3,0,1,10,0
comp_9cb4a5cd2cdf,2020-05-18,2020-05-18,1,12000,1243,1243,1,0,1,0,0
comp_9cb8d2dd14b2,2020-04-12,2020-04-12,1,10000,1279,1279,1,0,1,0,0
comp_9cc6c4aba125,2020-11-18,2021-11-20,2,22000,692,1059,1,0,1,1,0
comp_9cd17b0902e5,2021-02-06,2023-02-06,3,100000,249,979,2,0,2,4,0
comp_9cdce7c13577,2020-07-01,2021-07-01,2,22000,834,1199,1,0,1,1,0
comp_9ce83fb3cce0,2020-06-01,2020-06-01,1,10000,1229,1229,1,0,1,0,0
comp_9ceb40ddcf76,2018-04-02,2018-07-22,5,52000,1909,2020,2,0,1,4,0
comp_9cfe5b0d63fb,2020-05-23,2021-06-05,2,22000,860,1238,1,0,1,1,0
comp_9d034d1177ae,2023-02-19,2023-02-19,1,61000,236,236,4,0,4,0,0
comp_9d2d6ca3d73f,2020-05-23,2023-05-23,4,149000,143,1238,3,0,3,5,0
comp_9d3b385255b6,2021-02-28,2021-02-28,1,10000,957,957,1,0,1,0,0
comp_9d45940712b8,2022-04-30,2023-04-30,2,37000,166,531,1,0,1,1,0
comp_9d45f5880806,2020-03-10,2021-11-07,2,44000,705,1312,2,3,1,0,0
comp_9d4db2c3633b,2018-04-03,2022-10-28,3,131000,350,2019,1,1,10,0,1
comp_9d982759c543,2020-12-21,2022-12-23,3,51000,294,1026,2,0,2,1,0
comp_9dc2b85dac5f,2022-10-08,2022-11-07,2,40000,340,370,4,0,4,0,0
comp_9dd173fb57c1,2022-02-01,2023-02-01,2,54000,254,619,4,0,1,3,0
comp_9dd6ea6f79e3,2020-10-14,2022-11-13,3,92000,334,1094,4,3,3,3,0
comp_9e088765a2e9,2014-10-05,2023-10-07,20,378000,6,3295,3,1,2,12,3
comp_9e22bd0db970,2022-12-25,2022-12-25,1,15000,292,292,1,0,1,0,0
comp_9e2303524380,2022-01-17,2023-03-14,2,40000,213,634,4,0,1,3,0
comp_9e695e32b155,2020-06-20,2022-12-08,7,82000,309,1210,1,0,1,1,5
comp_9e719d5c53bb,2021-04-06,2022-04-06,2,41000,555,920,2,0,1,2,0
comp_9e99a30c75f2,2014-12-01,2020-12-28,9,168000,1019,3238,3,0,2,8,0
comp_9eb26ef2d3bf,2015-04-01,2023-04-01,23,687000,195,3117,2,0,0,41,1
comp_9eb4e88ddd01,2020-05-19,2021-05-18,2,22000,878,1242,1,0,1,1,0
comp_9ed2298e3e10,2015-01-23,2019-01-30,12,207000,1717,3185,2,0,1,4,0
comp_9ed5ac81579b,2020-06-15,2022-06-17,3,33000,483,1215,1,0,1,2,0
comp_9f0d74e4e3f8,2020-08-08,2020-08-08,1,11000,1161,1161,1,0,1,0,0
comp_9f0ff9197947,2018-08-07,2018-11-30,3,33000,1778,1893,1,0,1,2,0
comp_9f4ed78f21de,2021-07-13,2021-07-13,1,10000,822,822,1,0,1,0,0
comp_9f6f77b24bf9,2021-03-17,2023-03-18,3,33000,209,940,1,0,1,1,1
comp_9f79e22d844a,2020-07-20,2020-07-20,1,44000,1180,1180,1,0,4,0,0
comp_9f8e71012003,2014-11-21,2023-05-31,10,178000,135,3248,2,0,3,8,0
comp_9fc1415395d4,2014-08-28,2015-08-29,6,74000,2967,3333,2,0,2,0,0
comp_9fc24cddb26e,2016-04-02,2018-04-02,7,94000,2020,2750,3,,,,
comp_9fd2a12eceb2,2021-06-22,2022-07-24,2,20000,446,843,1,0,1,0,1
comp_9fe0f7308b8d,2014-09-12,2017-06-10,20,260000,2316,3318,5,0,2,0,0
comp_9ff48771b062,2021-03-10,2021-03-10,1,10000,947,947,1,0,1,0,0
comp_a0017e8bc5ea,2017-01-14,2017-01-14,1,11000,2463,2463,1,0,1,0,0
comp_a0178ba0432d,2022-08-26,2022-08-26,1,50000,413,413,4,0,4,0,0
comp_a02274069bcc,2021-10-05,2021-10-05,1,10000,738,738,1,0,1,0,0
comp_a0573abb2b3d,2020-10-06,2020-10-06,1,12000,1102,1102,1,0,1,0,0
comp_a07a7460c4a2,2020-05-31,2020-05-31,1,10000,1230,1230,1,0,1,0,0
comp_a0ab5891dce1,2019-10-01,2019-10-01,1,11000,1473,1473,1,0,1,0,0
comp_a0aee622d6b4,2015-10-02,2022-11-01,8,172000,346,2933,3,0,1,4,0
comp_a0b574d84616,2018-07-10,2022-04-01,7,142000,560,1921,2,10,0,2,2
comp_a0bce1beda14,2022-07-02,2023-07-31,2,25000,74,468,1,0,1,1,0
comp_a0c1e93454e4,2014-08-17,2020-11-21,24,292000,1056,3344,3,0,1,4,0
comp_a0e5457f59d6,2015-04-08,2020-10-18,9,115000,1090,3110,3,0,1,5,0
comp_a0f8f7e38496,2022-12-10,2022-12-10,1,11000,307,307,1,0,1,0,0
comp_a1216425fa70,2014-10-04,2017-06-01,4,52000,2325,3296,2,0,1,0,0
comp_a149bf46b7dd,2020-11-23,2023-06-23,5,79000,112,1054,3,1,2,2,2
comp_a14b0dc59a4a,2020-05-16,2022-08-15,4,43000,424,1245,1,0,1,3,0
comp_a15313cf69d5,2015-09-23,2017-06-03,5,52000,2323,2942,1,0,1,0,0
comp_a19643a7d7e4,2017-12-20,2023-06-30,8,168000,105,2123,4,1,1,9,0
comp_a1a002705669,2015-03-01,2023-06-16,30,394000,119,3148,3,0,1,7,0
comp_a1e34e8f936c,2021-12-12,2021-12-12,1,10000,670,670,1,0,1,0,0
comp_a1e7f1d9de96,2014-12-22,2015-03-20,2,22000,3129,3217,1,0,1,0,0
comp_a1f7fe5af4d3,2021-03-01,2023-03-01,3,55000,226,956,1,0,1,4,0
comp_a23f317fb19c,2020-10-05,2020-10-05,1,10000,1103,1103,1,0,1,0,0
comp_a24ac710861c,2022-02-13,2023-09-12,10,110000,31,607,1,2,2,6,0
comp_a26469b1ab72,2019-11-25,2021-02-09,4,46000,976,1418,4,2,1,1,0
comp_a26c5dfb6a3e,2021-03-01,2022-01-29,3,41000,622,956,1,1,1,1,0
comp_a2826003a4c4,2015-06-14,2015-08-22,3,33000,2974,3043,1,,,,
comp_a2c470847225,2021-12-27,2022-12-27,3,110000,290,655,2,0,3,2,0
comp_a2c6d7cf0638,2021-02-06,2022-08-30,5,69000,409,979,2,0,2,3,1
comp_a2e1a97aed93,2023-04-29,2023-04-29,1,20000,167,167,1,0,2,0,0
comp_a33d65d11fae,2018-05-12,2021-09-26,7,94000,747,1980,4,2,2,3,0
comp_a3541682217d,2020-10-10,2022-10-10,3,52000,368,1098,4,0,1,4,0
comp_a3e088cbfd09,2015-03-10,2017-06-07,3,49000,2319,3139,1,0,1,0,0
comp_a4007f55356c,2019-02-18,2019-02-18,1,24000,1698,1698,2,0,2,0,0
comp_a40fa6ca2492,2020-09-08,2020-09-08,1,36000,1130,1130,2,0,3,0,0
comp_a41f0fa3e302,2014-10-19,2015-06-01,2,52000,3056,3281,2,0,2,0,0
comp_a442acd7fbda,2017-06-17,2022-11-27,8,438000,320,2309,5,0,0,15,1
comp_a46b1dbeb78a,2015-01-23,2021-11-02,10,140000,710,3185,2,4,1,3,3
comp_a4c38bb3950b,2017-04-01,2017-04-01,1,12000,2386,2386,1,,,,
comp_a4d0adca2448,2018-08-13,2018-08-13,1,17000,1887,1887,1,0,1,0,0
comp_a4e909b43dd2,2015-12-01,2023-09-25,39,513000,18,2873,5,0,2,23,11
comp_a4f39c2d9c02,2016-04-12,2016-04-12,1,11000,2740,2740,1,0,1,0,0
comp_a51bb48e7bfb,2020-05-27,2023-06-17,15,222000,118,1234,3,0,1,12,5
comp_a54b666086b5,2021-09-18,2022-09-24,2,39000,384,755,2,0,2,1,0
comp_a559d0b6ff0e,2021-06-26,2021-10-06,3,52000,737,839,2,0,1,1,3
comp_a5ae95d35f33,2020-03-23,2023-03-23,6,139000,204,1299,3,0,3,8,0
comp_a5c76defd47d,2022-07-07,2022-07-07,1,30000,463,463,3,0,3,0,0
comp_a5f262d2a0e3,2022-03-20,2022-03-20,1,11000,572,572,1,0,1,0,0
comp_a6572bb2d533,2015-12-01,2022-05-30,3,50000,501,2873,2,0,2,0,0
comp_a6a896bc3100,2020-10-20,2023-09-12,5,55000,31,1088,2,1,2,0,2
comp_a6b50efacda9,2015-06-01,2022-05-31,11,216000,500,3056,3,0,1,6,0
comp_a75892cfbb9b,2020-03-15,2020-03-15,1,11000,1307,1307,1,0,1,0,0
comp_a76a1ad42c25,2014-12-13,2022-12-01,16,377000,316,3226,5,0,0,9,2
comp_a771fca6184d,2016-09-05,2023-04-20,17,675000,176,2594,4,4,1,28,0
comp_a78bf3cdc8da,2020-07-19,2020-07-19,1,21000,1181,1181,2,0,2,0,0
comp_a79b7a11fb97,2019-06-02,2023-06-01,7,143000,134,1594,2,0,2,5,0
comp_a7ed4374a524,2023-03-31,2023-03-31,1,47000,196,196,4,0,4,0,0
comp_a87dde36c6b5,2015-01-23,2020-03-17,8,114000,1305,3185,2,0,1,3,0
comp_a88c2d9d320e,2020-07-14,2020-07-14,1,11000,1186,1186,1,0,1,0,0
comp_a8943488564a,2022-05-31,2023-08-29,3,34000,45,500,1,0,2,1,0
comp_a8c592f59595,2021-11-21,2022-11-21,2,135000,326,691,2,0,2,2,0
comp_a8ebc9f305a1,2015-04-19,2022-08-30,6,81000,409,3099,3,0,2,0,1
comp_a8ed24df1e1b,2016-03-01,2016-06-19,5,86000,2672,2782,2,0,1,0,0
comp_a8ee460a49a2,2023-01-20,2023-01-20,1,18000,266,266,1,0,1,0,0
comp_a8f9661f90a7,2020-03-23,2020-03-23,1,11000,1299,1299,1,0,1,0,0
comp_a8f9f9bbe5c8,2023-04-30,2023-04-30,1,31000,166,166,3,0,3,0,0
comp_a9100df9f572,2020-05-13,2023-02-28,15,194000,227,1248,1,0,2,16,1
comp_a928d3df02d1,2018-03-30,2019-02-16,2,24000,1700,2023,1,1,1,0,0
comp_a940e856879e,2014-10-19,2015-08-03,5,70000,2993,3281,2,,,,
comp_a978eeb425ff,2016-09-24,2016-09-24,1,15000,2575,2575,1,,,,
comp_a97ac235dcac,2020-02-25,2023-08-15,2,54000,59,1326,3,0,5,0,0
comp_a98068c8e972,2016-03-16,2016-08-24,5,50000,2606,2767,2,0,1,0,0
comp_a9b92dd93641,2019-11-15,2021-11-15,3,73000,697,1428,2,0,2,3,0
comp_a9caff0bc11c,2018-07-15,2018-07-15,1,10000,1916,1916,1,0,1,0,0
comp_a9dfe250b32f,2014-08-26,2023-08-23,14,291000,51,3335,5,2,1,13,2
comp_aa1c953f17f1,2021-03-15,2022-06-24,3,31000,476,942,1,0,1,1,1
comp_aa2eecd8a95e,2021-04-28,2023-04-28,3,109000,168,898,1,0,1,1,1
comp_aa31382e35d7,2021-03-09,2021-10-26,5,55000,717,948,1,0,1,4,0
comp_aa39194db1bd,2020-10-10,2021-10-17,2,22000,726,1098,1,0,1,1,0
comp_aa55596f7bd3,2020-11-15,2022-01-15,2,30000,636,1062,1,0,1,1,0
comp_aa59a7d3f6ad,2015-06-26,2022-12-16,14,167000,301,3031,2,1,3,4,1
comp_aa660098c078,2017-11-11,2022-11-01,7,145000,346,2162,2,2,1,7,0
comp_aa66aa684bd1,2020-07-13,2020-07-13,1,10000,1187,1187,1,0,1,0,0
comp_aa80140e6f03,2020-05-17,2022-09-18,4,62000,390,1244,4,0,5,1,0
comp_aa8708f22e55,2018-03-27,2018-03-27,2,20000,2026,2026,2,1,1,0,0
comp_aa9075868ec8,2021-05-15,2023-05-19,4,55000,147,881,2,0,2,1,1
comp_aaa698b4397d,2018-04-28,2020-07-04,23,720000,1196,1994,2,2,4,66,0
comp_ab8678b85cf6,2019-01-25,2023-06-07,6,572000,128,1722,5,0,4,10,4
comp_abc6f16ca5f6,2017-05-29,2022-06-26,7,161000,474,2328,3,0,0,10,0
comp_abd48ecd6d80,2015-06-21,2015-06-21,1,10000,3036,3036,1,,,,
comp_ac32ef5dc1dc,2020-05-31,2022-07-08,4,43000,462,1230,1,0,2,2,0
comp_ac5c44d7ff3b,2016-04-09,2016-05-18,2,20000,2704,2743,1,,,,
comp_ac8f736b0fbf,2022-09-06,2023-09-06,5,63000,37,402,2,0,1,1,3
comp_aca425160d4d,2017-08-12,2020-11-14,6,94000,1063,2253,2,0,0,4,0
comp_aca73e65861f,2020-02-01,2023-10-01,5,228000,12,1350,5,0,1,11,1
comp_acd4eba12acb,2021-01-18,2021-01-18,1,10000,998,998,1,0,1,0,0
comp_acde7ae230f4,2021-11-20,2021-11-20,1,10000,692,692,1,0,1,0,0
comp_ace1d646669b,2018-07-22,2023-07-22,12,315000,83,1909,4,0,0,17,1
comp_aceccd1739dd,2015-03-20,2015-05-02,2,21000,3086,3129,1,0,1,0,0
comp_ad09de9dab95,2017-04-11,2017-04-11,1,15000,2376,2376,1,,,,
comp_ad4a59c5d21c,2016-08-13,2016-08-13,1,20000,2617,2617,2,,,,
comp_ada6a3972d23,2016-03-26,2022-04-02,17,388000,559,2757,4,0,2,16,2
comp_adc5b72c63d4,2020-03-21,2020-03-21,1,12000,1301,1301,1,0,1,0,0
comp_ae41b15604a9,2015-02-17,2023-04-15,14,231000,181,3160,5,0,1,8,1
comp_ae640e2e05ec,2019-11-01,2020-04-29,2,42000,1262,1442,2,0,2,1,0
comp_ae6d39fc23bd,2016-01-22,2016-01-22,1,14000,2821,2821,1,0,1,0,0
comp_ae7adce76ffb,2015-02-03,2023-04-13,11,150000,183,3174,5,1,1,4,1
comp_ae8aea626eb7,2019-01-11,2023-03-06,5,120000,221,1736,4,2,1,1,3
comp_ae96cf7ecd53,2020-10-25,2020-11-28,2,42000,1049,1083,2,0,2,2,0
comp_aea42220c29b,2017-08-19,2022-08-20,16,282000,419,2246,3,0,1,18,0
comp_aec0d3c60d18,2016-01-22,2023-04-21,7,107000,175,2821,3,0,2,2,0
comp_af064784cadd,2015-12-27,2023-03-31,7,282000,196,2847,5,4,0,9,0
comp_af1a8b5bee4e,2019-10-19,2019-10-19,1,13000,1455,1455,1,0,1,0,0
comp_af55161b7cc7,2020-10-20,2022-11-02,3,38000,345,1088,1,0,1,2,0
comp_af97d108458c,2020-05-20,2023-08-28,14,180000,46,1241,2,8,1,5,3
comp_afe53a05892d,2019-10-28,2021-08-30,3,62000,774,1446,1,0,1,1,1
comp_affba327677f,2019-12-31,2021-09-29,3,34000,744,1382,3,2,0,1,0
comp_b020c18578b4,2015-10-02,2023-10-04,8,128000,9,2933,2,0,1,4,0
comp_b031501eecea,2020-09-19,2022-09-19,3,59000,389,1119,1,0,1,2,0
comp_b039dc591219,2020-09-28,2023-09-27,4,309000,16,1110,2,0,2,9,0
comp_b04cd3f6d680,2018-01-30,2018-01-30,1,16000,2082,2082,1,0,1,0,0
comp_b06be1cda6cb,2015-02-07,2023-03-11,20,262000,216,3170,2,0,1,17,0
comp_b0fd1552dfb0,2021-02-06,2023-03-19,11,176000,208,979,2,1,1,10,4
comp_b10929256851,2019-10-01,2023-04-15,11,189000,181,1473,4,0,1,6,5
comp_b10b788918c2,2020-08-23,2023-09-30,5,514000,13,1146,3,0,2,16,0
comp_b11bc6f1110c,2022-07-10,2023-07-10,2,26000,95,460,1,0,1,1,0
comp_b125e52b55e9,2019-06-07,2023-06-17,5,235000,118,1589,2,0,3,12,0
comp_b15b42736e02,2020-08-30,2022-12-26,5,726000,291,1139,3,0,6,9,0
comp_b15f23558c6e,2020-12-16,2023-08-21,4,195000,53,1031,4,0,4,4,0
comp_b1c0df3594df,2020-07-19,2022-06-10,2,60000,490,1181,5,5,1,0,0
comp_b1d242e22128,2021-09-29,2022-09-29,3,54000,379,744,2,0,1,3,0
comp_b2275bb36d24,2023-03-10,2023-03-10,1,36000,217,217,2,0,3,0,0
comp_b2280ed2cc03,2014-08-25,2018-06-29,12,162000,1932,3336,2,0,0,2,0
comp_b241a91cd567,2021-09-12,2023-06-23,9,90000,112,761,1,0,1,1,7
comp_b26b8ed734b5,2021-09-20,2023-03-18,5,61000,209,753,2,0,1,2,2
comp_b2865644da50,2020-05-20,2022-05-29,3,52000,502,1241,4,0,1,4,0
comp_b292f222f621,2021-11-27,2021-11-27,2,22000,685,685,2,0,2,0,0
comp_b29fb3d1ad5b,2022-06-24,2023-06-24,2,71000,111,476,2,0,0,2,2
comp_b2ab4fc47c17,2020-05-05,2022-05-23,5,110000,508,1256,2,0,1,8,1
comp_b31c156fdad6,2020-03-01,2021-03-29,2,20000,928,1321,1,1,1,0,0
comp_b3252b9d8cde,2019-10-25,2019-10-25,1,12000,1449,1449,1,0,1,0,0
comp_b3407a1b95cc,2016-12-12,2022-02-26,7,98000,594,2496,4,0,2,2,0
comp_b3656e27cd5f,2015-07-10,2017-01-14,5,93000,2463,3017,2,,,,
comp_b370ca6df1d1,2021-02-20,2021-02-20,1,11000,965,965,1,0,1,0,0
comp_b373851d7b13,2016-01-22,2022-06-20,12,145000,480,2821,5,1,0,6,0
comp_b37b5938d7b6,2021-10-31,2021-10-31,1,11000,712,712,1,0,1,0,0
comp_b3adf22d766f,2018-06-08,2023-01-31,24,478000,255,1953,2,6,2,34,4
comp_b3b91cca1f5a,2018-11-25,2023-04-05,6,171000,191,1783,4,0,1,9,1
comp_b3bcc126d371,2020-05-19,2020-12-19,3,30000,1028,1242,1,0,1,2,0
comp_b3d402c14f3b,2023-04-24,2023-04-24,1,45000,172,172,4,0,4,0,0
comp_b40a9cd6de08,2018-04-21,2023-05-29,7,156000,137,2001,4,1,4,6,0
comp_b40e80548e51,2022-09-17,2023-09-27,4,215000,16,391,2,0,1,2,2
comp_b438021903c0,2016-12-23,2023-08-01,11,352000,73,2485,5,0,5,13,2
comp_b438c4e336a4,2015-02-20,2015-02-20,1,75000,3157,3157,2,0,7,0,0
comp_b44a6087b870,2020-04-18,2023-04-18,4,288000,178,1273,5,0,5,12,0
comp_b45e04ff5879,2019-02-10,2023-05-30,9,183000,136,1706,5,0,0,8,1
comp_b481d9889d29,2016-05-21,2023-09-22,17,889000,21,2701,7,2,4,11,7
comp_b4997cb97b9a,2021-07-26,2021-07-26,1,10000,809,809,1,0,1,0,0
comp_b50b8269b52e,2014-09-01,2014-12-07,2,20000,3232,3329,1,,,,
comp_b55438e6bf63,2021-01-17,2021-01-17,1,11000,999,999,1,0,1,0,0
comp_b563cbd955dd,2021-01-30,2021-01-30,1,10000,986,986,1,0,1,0,0
comp_b5c980fffb4f,2022-02-26,2023-02-28,2,52000,227,594,5,0,1,4,0
comp_b5dfb9ecd05a,2021-09-13,2021-09-13,1,10000,760,760,1,0,1,0,0
comp_b5e6e9100a6e,2014-09-19,2022-09-30,40,1772000,378,3311,9,0,2,31,8
comp_b5e8d854fdf1,2022-04-30,2023-04-30,2,28000,166,531,1,0,1,1,0
comp_b627dcdf7d42,2021-01-10,2021-01-10,1,10000,1006,1006,1,0,1,0,0
comp_b62e114d1813,2020-08-15,2022-09-30,4,94000,378,1154,2,0,3,2,0
comp_b647a84ce182,2018-06-09,2018-12-15,5,80000,1763,1952,2,2,2,4,0
comp_b6510faed797,2018-02-27,2018-02-27,1,11000,2054,2054,1,0,1,0,0
comp_b66f82a12116,2020-12-13,2022-12-13,3,46000,304,1034,1,0,1,2,0
comp_b6cac01e33c0,2015-02-02,2023-07-02,14,329000,103,3175,5,0,2,13,0
comp_b6e37e8d81b2,2015-09-13,2016-08-15,3,38000,2615,2952,1,0,1,0,0
comp_b6f41c8ced33,2020-05-19,2023-09-15,2,20000,28,1242,1,1,1,0,0
comp_b6fa46118451,2021-04-13,2021-04-13,1,10000,913,913,1,0,1,0,0
comp_b7201f7cd88d,2020-08-20,2022-02-15,4,52000,605,1149,1,1,1,2,0
comp_b7268df8cc02,2020-05-11,2020-05-11,1,11000,1250,1250,1,0,1,0,0
comp_b730db5ac7e4,2019-11-08,2023-10-02,9,128000,11,1435,2,0,1,3,5
comp_b77dad0c18b8,2019-11-15,2020-02-01,2,22000,1350,1428,2,0,1,1,0
